"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00080737","BIG CYPRESS, FL US","2018-01-06",,,"13.3",",,7","5.0",",,7","6.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-07",,,"16.7",",,7","6.7",",,7","7.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-08",,,"22.2",",,7","7.8",",,7","12.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-09",,,"23.9",",,7","12.8",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-10",,,"24.4",",,7","16.1",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-11",,,"25.0",",,7","16.7",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-12",,,"28.9",",,7","17.2",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-13",,,"27.8",",,7","13.9",",,7","15.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-14",,,"22.2",",,7","6.7",",,7","7.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-15",,,"18.3",",,7","7.2",",,7","8.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-16",,,"21.7",",,7","8.9",",,7","10.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-17",,,"23.3",",,7","10.6",",,7","11.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-18",,,"22.2",",,7","1.7",",,7","2.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-19",,,"12.8",",,7","2.2",",,7","7.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-20",,,"20.0",",,7","7.8",",,7","13.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-21",,,"22.2",",,7","13.9",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-22",,,"26.1",",,7","13.9",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-23",,,"27.2",",,7","13.3",",,7","16.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-24",,,"27.8",",,7","16.1",",,7","17.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-25",,,"27.2",",,7","13.3",",,7","13.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-26",,,"25.0",",,7","13.3",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-27",,,"23.9",",,7","16.7",",,7","18.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-28",,,"26.1",",,7","16.7",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-29",,,"27.2",",,7","16.7",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-30",,,"26.7",",,7","12.2",",,7","13.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-01-31",,,"20.0",",,7","6.7",",,7","6.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-01",,,"22.2",",,7","6.7",",,7","11.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-02",,,"26.1",",,7","11.1",",,7","14.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-03",,,"26.7",",,7","14.4",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-04",,,"22.2",",,7","13.9",",,7","17.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-05",,,"27.8",",,7","17.2",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-06",,,"25.6",",,7","13.9",",,7","15.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-07",,,"28.3",",,7","15.0",",,7","15.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-08",,,"28.3",",,7","13.3",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-09",,,"29.4",",,7","18.9",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-10",,,"29.4",",,7","17.2",",,7","17.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-11",,,"30.0",",,7","17.2",",,7","17.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-12",,,"29.4",",,7","16.7",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-13",,,"30.6",",,7","16.1",",,7","16.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-14",,,"30.6",",,7","16.1",",,7","17.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-15",,,"30.0",",,7","16.7",",,7","17.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-16",,,"28.9",",,7","13.3",",,7","13.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-17",,,"29.4",",,7","11.7",",,7","11.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-18",,,"30.0",",,7","11.7",",,7","15.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-19",,,"30.0",",,7","15.0",",,7","15.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-20",,,"27.2",",,7","15.0",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-21",,,"30.0",",,7","18.9",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-22",,,"30.0",",,7","16.7",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-23",,,"28.9",",,7","18.3",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-24",,,"28.9",",,7","18.3",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-25",,,"28.9",",,7","17.2",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-26",,,"31.7",",,7","16.1",",,7","17.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-27",,,"31.7",",,7","17.2",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-02-28",,,"30.0",",,7","16.1",",,7","16.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-01",,,"30.0",",,7","15.6",",,7","15.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-02",,,"30.6",",,7","15.6",",,7","17.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-03",,,"30.0",",,7","11.7",",,7","12.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-04",,,"25.6",",,7","6.1",",,7","10.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-05",,,"24.4",",,7","10.0",",,7","22.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-06",,,"25.0",",,7","9.4",",,7","12.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-07",,,"27.2",",,7","12.2",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-08",,,"26.1",",,7","10.6",",,7","13.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-09",,,"22.2",",,7","10.0",",,7","15.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-10",,,"21.7",",,7","9.4",",,7","15.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-11",,,"26.1",",,7","15.0",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-12",,,"30.0",",,7","17.2",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-13",,,"25.6",",,7","7.2",",,7","7.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-14",,,"24.4",",,7","7.2",",,7","8.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-15",,,"22.2",",,7","2.2",",,7","2.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-16",,,"23.9",",,7","2.2",",,7","4.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-17",,,"27.8",",,7","4.4",",,7","5.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-18",,,"29.4",",,7","5.0",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-19",,,"30.0",",,7","16.1",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-20",,,"31.1",",,7","18.9",",,7","22.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-21",,,"31.1",",,7","17.8",",,7","17.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-22",,,"25.0",",,7","10.6",",,7","10.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-23",,,"22.8",",,7","7.2",",,7","8.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-24",,,"23.9",",,7","8.3",",,7","9.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-25",,,"27.2",",,7","9.4",",,7","12.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-26",,,"30.0",",,7","12.2",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-27",,,"29.4",",,7","17.8",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-28",,,"26.7",",,7","14.4",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-29",,,"27.8",",,7","17.8",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-30",,,"30.6",",,7","18.9",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-03-31",,,"28.3",",,7","16.7",",,7","18.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-01",,,"29.4",",,7","16.7",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-02",,,"30.6",",,7","15.6",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-03",,,"31.7",",,7","16.1",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-04",,,"31.7",",,7","15.6",",,7","15.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-05",,,"32.2",",,7","15.6",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-06",,,"31.1",",,7","16.1",",,7","16.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-07",,,"31.1",",,7","15.6",",,7","16.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-08",,,"31.7",",,7","16.1",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-09",,,"32.8",",,7","15.0",",,7","25.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-10",,,"34.4",",,7","18.9",",,7","23.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-11",,,"34.4",",,7","18.9",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-12",,,"26.1",",,7","14.4",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-13",,,"28.9",",,7","16.1",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-14",,,"30.6",",,7","16.1",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-15",,,"32.8",",,7","16.7",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-16",,,"33.9",",,7","15.6",",,7","16.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-17",,,"26.1",",,7","11.7",",,7","12.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-18",,,"26.7",",,7","10.0",",,7","12.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-19",,,"31.7",",,7","10.0",",,7","12.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-20",,,"32.8",",,7","12.2",",,7","17.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-21",,,"31.7",",,7","17.2",",,7","20.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-22",,,"30.6",",,7","19.4",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-23",,,"31.7",",,7","20.0",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-24",,,"31.7",",,7","20.0",",,7","20.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-25",,,"32.8",",,7","16.1",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-26",,,"30.6",",,7","13.9",",,7","13.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-27",,,"30.6",",,7","13.3",",,7","17.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-28",,,"31.1",",,7","13.3",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-29",,,"30.6",",,7","16.1",",,7","16.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-04-30",,,"32.2",",,7","16.1",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-01",,,"30.6",",,7","15.6",",,7","20.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-02",,,"30.6",",,7","15.6",",,7","18.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-03",,,"30.0",",,7","17.8",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-04",,,"30.6",",,7","18.3",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-05",,,"31.1",",,7","19.4",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-06",,,"31.1",",,7","18.9",",,7","23.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-07",,,"33.3",",,7","19.4",",,7","22.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-08",,,"31.7",",,7","20.0",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-09",,,"31.7",",,7","18.3",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-10",,,"31.7",",,7","17.2",",,7","19.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-11",,,"31.7",",,7","17.8",",,7","18.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-12",,,"32.2",",,7","18.3",",,7","26.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-13",,,"27.2",",,7","20.6",",,7","23.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-14",,,"25.6",",,7","21.1",",,7","22.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-15",,,"28.3",",,7","20.0",",,7","23.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-16",,,"30.6",",,7","19.4",",,7","22.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-17",,,"30.6",",,7","22.2",",,7","23.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-18",,,"27.8",",,7","20.6",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-19",,,"32.2",",,7","20.6",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-20",,,"26.1",",,7","21.1",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-21",,,"25.6",",,7","21.1",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-22",,,"25.0",",,7","21.7",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-23",,,"29.4",",,7","20.6",",,7","23.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-24",,,"32.2",",,7","21.1",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-25",,,"28.9",",,7","22.2",",,7","27.2",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-26",,,"28.3",",,7","21.1",",,7","21.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-27",,,"25.0",",,7","20.6",",,7","23.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-28",,,"27.8",",,7","22.8",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-29",,,"28.3",",,7","22.8",",,7","24.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-30",,,"29.4",",,7","23.9",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-05-31",,,"29.4",",,7","22.2",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-01",,,"30.0",",,7","21.7",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-02",,,"32.2",",,7","21.7",",,7","23.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-03",,,"30.6",",,7","21.7",",,7","25.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-04",,,"33.3",",,7","21.7",",,7","26.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-05",,,"33.3",",,7","21.7",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-06",,,"33.9",",,7","21.1",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-07",,,"34.4",",,7","22.2",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-08",,,"32.2",",,7","21.7",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-09",,,"33.9",",,7","21.7",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-10",,,"32.8",",,7","21.7",",,7","23.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-11",,,"31.7",",,7","20.6",",,7","22.8",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-12",,,"31.1",",,7","20.0",",,7","21.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-13",,,"32.8",",,7","21.7",",,7","25.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-14",,,"32.8",",,7","21.7",",,7","26.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-15",,,"31.7",",,7","21.7",",,7","24.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-16",,,"33.9",",,7","20.6",",,7","24.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-17",,,"33.3",",,7","23.3",",,7","25.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-18",,,"33.3",",,7","23.3",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-19",,,"33.3",",,7","22.8",",,7","24.4",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-20",,,"33.3",",,7","22.8",",,7","28.3",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-21",,,"33.9",",,7","22.8",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-22",,,"33.3",",,7","23.9",",,7","25.0",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-23",,,"35.0",",,7","23.9",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-24",,,"32.8",",,7","22.8",",,7","28.9",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-25",,,"33.3",",,7","22.2",",,7","26.7",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-26",,,"32.2",",,7","22.8",",,7","26.1",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-27",,,"35.0",",,7","21.7",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-28",,,"33.9",",,7","22.8",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-29",,,"31.7",",,7","22.8",",,7","25.6",",,7,0800"
"USC00080737","BIG CYPRESS, FL US","2018-06-30",,,"32.2",",,7","22.8",",,7","26.7",",,7,0800"
"USC00082915","FEDERAL POINT, FL US","2017-12-01",,,"24.4",",,7","12.2",",,7","17.8",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-02",,,"23.9",",,7","15.0",",,7","18.3",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-03",,,"25.6",",,7","15.6",",,7","16.7",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-04",,,"21.1",",,7","15.0",",,7","17.2",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-05",,,"23.3",",,7","15.0",",,7","16.1",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-06",,,"25.6",",,7","16.1",",,7","20.0",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-07",,,"25.6",",,7","11.7",",,7","13.3",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-08",,,"15.6",",,7","11.1",",,7","15.6",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-09",,,"17.2",",,7","7.8",",,7","7.8",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-10",,,"11.1",",,7","2.8",",,7","3.9",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-11",,,"11.1",",,7","3.9",",,7","6.7",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-12",,,"15.0",",,7","6.1",",,7","9.4",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-13",,,"21.1",",,7","5.0",",,7","6.1",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-14",,,"13.9",",,7","6.1",",,7","10.6",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-15",,,"18.9",",,7","10.6",",,7","14.4",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-16",,,"21.1",",,7","10.6",",,7","10.6",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-17",,,"15.6",",,7","10.0",",,7","13.9",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-18",,,"23.3",",,7","13.9",",,7","16.1",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-19",,,"25.6",",,7","16.1",",,7","19.4",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-20",,,"25.6",",,7","15.6",",,7","16.7",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-21",,,"24.4",",,7","16.7",",,7","19.4",",,7,0900"
"USC00082915","FEDERAL POINT, FL US","2017-12-22",,,"22.8",",,7","15.0",",,7","16.1",",,7,0900"
