"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-23","1.8",",,7,0700","0.0",",,7",,,"24.4",",,7","11.1",",,7","11.7",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-24","0.0",",,7,0700","0.0",",,7",,,"11.7",",,7","7.2",",,7","7.2",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-25","0.0",",,7,0700","0.0",",,7",,,"11.1",",,7","-2.2",",,7","4.4",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-26","0.0",",,7,0700","0.0",",,7",,,"10.0",",,7","-2.2",",,7","8.3",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-27","21.6",",,7,0700","0.0",",,7",,,"9.4",",,7","1.7",",,7","2.2",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-28","0.0",",,7,0700","0.0",",,7",,,"7.2",",,7","-1.7",",,7","6.7",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-29","0.0",",,7,0700","0.0",",,7",,,"9.4",",,7","-5.0",",,7","7.8",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-30","0.0",",,7,0700","0.0",",,7",,,"12.8",",,7","-2.2",",,7","5.6",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2017-12-31","2.0",",,7,0700","0.0",",,7",,,"10.0",",,7","0.6",",,7","0.6",",,7,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-01-28","11.4",",,H,0700",,,,,"16.7",",,H","-1.7",",,H","15.6",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-01-29","0.0",",,H,0700",,,,,"16.1",",,H","2.2",",,H","2.2",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-01-30","0.0",",,H,0700",,,,,"16.7",",,H","-2.8",",,H","-2.8",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-01-31","0.0",",,H,0700",,,,,"12.2",",,H","-3.9",",,H","-3.9",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-02-25","7.9",",,H,0700",,,,,"28.3",",,H","10.0",",,H","11.1",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-02-26","71.1",",,H,0700",,,,,"14.4",",,H","11.1",",,H","13.9",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-02-27","0.0",",,H,0700",,,,,"22.8",",,H","5.0",",,H","6.7",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-02-28","2.0",",,H,0700",,,,,"23.9",",,H","6.7",",,H","18.9",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-03-31","0.0",",,H,0700",,,,,"21.7",",,H","3.3",",,H","8.3",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-04-28","0.0",",,H,0700",,,,,"23.9",",,H","8.3",",,H","8.3",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-04-29","0.0",",,H,0700",,,,,"26.7",",,H","7.8",",,H","16.1",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-04-30","0.0",",,H,0700",,,,,"22.2",",,H","5.6",",,H","6.1",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-05-29","0.0",",,H,0700",,,,,"29.4",",,H","20.6",",,H","21.1",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-05-30","0.5",",,H,0700",,,,,"30.0",",,H","21.1",",,H","23.9",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-05-31","0.3",",,H,0700",,,,,"33.9",",,H","20.0",",,H","21.7",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-06-29","14.7",",,H,0700",,,,,"35.6",",,H","21.7",",,H","21.7",",,H,0700"
"USC00226308","NEWTON EXPERIMENTAL STATION, MS US","2018-06-30","0.0",",,H,0700",,,,,"35.0",",,H","21.7",",,H","26.7",",,H,0700"
"USC00228053","SHUBUTA, MS US","2017-12-01","10.9",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-02","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-03","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-04","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-05","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-06","12.7",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-07","8.1",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-08",,,"41.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-09","20.1",",,7,0700","102.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-10","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-11","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-12","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-13","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-14","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-15","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-16","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-17","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-18","21.6",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-19","1.5",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-20","0.3",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-21","11.9",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-22","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-23","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-24","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-25","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-26","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-27","34.8",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-28","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-29","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-30","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2017-12-31","6.4",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-01","0.5",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-02","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-03","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-04","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-05","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-06","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-07","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-08","18.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-09","5.6",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-10","0.5",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-11","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-12","9.1",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-13","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-14","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-15","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-16","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-17","2.5",",,7,0700","38.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-18","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-19","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-20","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-21","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-22","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-23","24.4",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-24","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-25","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-26","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-27","4.3",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-28","33.8",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-29","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-30","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-01-31","0.0",",,7,0700","0.0",",,7",,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-02","5.6",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-04","26.9",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-08","44.5",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-10","6.4",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-11","19.3",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-12","11.4",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-13","1.8",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-24","4.6",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-25","18.3",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-26","51.8",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-02-28","0.8",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-02","1.0",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-06","43.2",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-11","14.2",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-12","10.9",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-17","17.5",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-19","40.1",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-03-30","23.6",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-04-04","13.7",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-04-07","52.1",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-04-15","54.9",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-04-26","21.8",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-05-19","15.7",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-05-31","55.9",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-13","29.0",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-14","29.2",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-15","49.5",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-17","3.8",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-22","3.8",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-25","5.6",",,H,0700",,,,,,,,,,
"USC00228053","SHUBUTA, MS US","2018-06-29","7.9",",,H,0700",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-01","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-02","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-03","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-04","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-05","14.7",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-06","10.7",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-07","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-08","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-09","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-10","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-11","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-12","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-13","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-14","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-15","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-16","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-17","28.7",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-18","0.5",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-19","0.0","T,,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-20","67.1",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-21","0.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-22","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-23","19.8",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-24","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-25","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-26","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-27","2.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-28","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-29","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-30","0.0","T,,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2017-12-31","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-01","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-02","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-03","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-04","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-05","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-06","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-07","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-08","13.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-09","1.8",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-10","0.5",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-11","2.8",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-12","33.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-13","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-14","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-15","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-16","0.8",",,N","13.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-17","1.3",",,N","13.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-18","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-19","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-20","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-21","0.5",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-22","11.9",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-23","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-24","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-25","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-26","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-27","1.5",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-28","12.4",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-29","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-30","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-01-31","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-01","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-02","0.0","T,,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-03","0.0",",,N","0.0",",,N",,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-04","28.2",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-05","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-06","1.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-07","53.1",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-08","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-09","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-10","10.4",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-11","18.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-12","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-13","0.0","T,,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-14","1.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-19","0.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-20","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-21","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-22","213.1",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-23","3.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-24","6.4",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-25","26.9",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-26","24.1",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-27","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-02-28","13.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-01","19.3",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-02","14.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-03","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-04","0.0",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-05","12.4",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-06","7.4",",,N",,,,,,,,,,
"US1MSWS0001","LELAND 3.3 ENE, MS US","2018-03-07","0.0",",,N",,,,,,,,,,
