"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-24","4.8",",,N",,,,,,,,,,
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-25","11.4",",,N",,,,,,,,,,
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-26","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-27","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-28","25.4",",,N",,,,,,,,,,
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-29","6.4",",,N",,,,,,,,,,
"US1VTBN0010","SOUTH SHAFTSBURY 0.1 W, VT US","2018-06-30","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-01","2.5",",,N","36.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-02","0.0","T,,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-03","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-04","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-05","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-06","12.2",",,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-07","0.5",",,N","23.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-08","7.4",",,N","157.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-09","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-10","2.8",",,N","41.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-11","1.8",",,N","56.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-12","0.8",",,N","20.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-13","9.7",",,N","206.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-14","1.3",",,N","28.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-15","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-16","0.3",",,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-17","1.8",",,N","58.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-19","4.6",",,N","66.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-20","7.1",",,N","53.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-21","0.5",",,N","20.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-22","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-23","7.6",",,N","150.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-24","13.7",",,N","13.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-28","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-29","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-30","0.3",",,N","10.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2017-12-31","0.0","T,,N","5.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-01","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-02","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-03","2.3",",,N","99.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-04","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-05","5.1",",,N","127.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-11","0.5",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-12","2.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-13","45.5",",,N","20.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-14","4.6",",,N","30.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-15","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-16","0.3",",,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-17","0.5",",,N","23.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-18","2.0",",,N","43.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-19","0.0","T,,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-20","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-21","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-22","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-23","3.8",",,N","25.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-24","14.2",",,N","48.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-25","0.3",",,N","13.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-26","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-27","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-28","0.8",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-29","0.0","T,,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-30","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-01-31","0.5",",,N","20.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-01","0.5",",,N","15.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-02","3.6",",,N","66.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-03","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-04","1.3",",,N","30.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-05","10.7",",,N","137.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-06","0.5",",,N","18.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-07","0.8",",,N","30.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-08","16.0",",,N","264.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-09","0.3",",,N","18.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-10","4.1",",,N","229.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-11","5.3",",,N","94.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-12","0.8",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-13","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-14","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-15","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-16","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-17","1.3",",,N","25.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-18","2.0",",,N","36.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-19","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-20","3.6",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-21","5.1",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-22","0.8",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-23","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-24","4.3",",,N","5.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-25","0.0","T,,N","3.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-26","4.1",",,N","51.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-27","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-02-28","0.0","T,,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-01","1.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-02","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-03","3.0",",,N","5.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-04","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-05","2.5",",,N","38.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-06","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-07","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-08","10.7",",,N","160.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-09","7.4",",,N","130.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-12","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-13","0.3",",,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-14","16.5",",,N","302.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-15","8.9",",,N","119.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-16","1.5",",,N","53.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-17","2.0",",,N","36.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-18","0.3",",,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-19","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-20","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-21","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-22","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-23","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-24","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-25","0.3",",,N","10.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-26","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-27","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-28","1.0",",,N","8.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-29","0.0","T,,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-30","14.2",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-03-31","2.3",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-01","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-02","0.0","T,,N","3.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-03","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-04","6.6",",,N","15.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-05","10.9",",,N","23.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-06","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-07","3.8",",,N","89.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-08","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-09","0.3",",,N","13.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-10","0.0",",,N","0.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-11","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-12","0.8",",,N","33.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-13","9.9",",,N","10.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-14","14.5",",,N","5.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-15","8.1",",,N","69.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-16","5.3",",,N","20.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-17","7.9",",,N","5.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-18","2.3",",,N","25.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-19","0.0","T,,N","5.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-20","6.1",",,N","91.0",",,N",,,,,,,,
"US1VTOL0012","GREENSBORO 3.9 NNE, VT US","2018-04-23","0.0",",,N","0.0",",,N",,,,,,,,
